0	3.5
0.0075	4
0.0225	7.5
0.048	12
0.045	13.5
0.057	16
0.0735	20
0.084	24
0.099	29
0.114	33.5
0.1305	40.5
0.144	45.5
0.1485	47.5
0.1575	51
0.1665	54.5
0.1725	56.5
0.1755	58.5
0.186	61.5
0.1965	66.5
0.2085	71.5
0.216	75.5
0.2265	79.5
0.2355	83
0.24	86
0.2445	87.5
0.246	89.5
0.255	92.5
0.264	96.5
0.27	99
0.276	101.5
0.282	105.5
0.2895	108.5
0.2985	112
0.303	115
0.3075	116
0.3135	119.5
0.3195	122
0.3285	125
0.339	129.5
0.3465	133.5
0.354	137.5
0.366	142
0.3765	147.5
0.3795	150
0.3825	151
0.3795	151.5
0.3825	151.5
0.381	151.5
0.378	151.5
0.381	151.5
0.3825	151.5
0.3795	151.5
0.381	151.5
0.378	151.5
0.378	151.5
0.3795	151.5
0.381	151.5
0.3915	154
0.4005	159
0.4095	163
0.4125	165
0.4185	167.5
0.4275	170.5
0.4335	174
0.447	180
0.4515	183.5
0.456	185
0.4575	186.5
0.4635	188.5
0.471	190.5
0.477	194
0.4815	195.5
0.489	199
0.495	202.5
0.4995	205.5
0.5085	208.5
0.5145	211.5
0.519	214
0.5205	214.5
0.519	215
0.5205	215.5
0.5295	218
0.5295	219
0.5325	220
0.5355	221
0.5385	223
0.5475	226
0.555	229.5
0.558	231.5
0.5595	233
0.5655	235.5
0.5745	239
0.5835	242
0.5865	244
0.588	245.5
0.5895	246
0.591	246.5
0.594	248
0.6045	252.5
0.6105	254.5
0.612	255.5
0.6105	256
0.621	259
0.6255	262
0.6315	264.5
0.636	266
0.6435	269.5
0.6525	272.5
0.6615	276.5
0.6735	281.5
0.684	286.5
0.684	288
0.687	289
0.6915	291
0.699	293
0.702	295
0.714	299
0.7215	302.5
0.726	304
0.7275	305.5
0.7305	307
0.7335	308
0.7395	310.5
0.744	311.5
0.75	315
0.753	316.5
0.7605	318.5
0.7695	322
0.774	325.5
0.78	327
0.795	332
0.807	337
0.8175	342
0.822	344.5
0.8325	348.5
0.8385	351
0.8415	353
0.8535	356.5
0.858	359.5
0.864	361.5
0.873	365
0.8775	367.5
0.885	369
0.885	370.5
0.8865	372
0.894	374
0.9	376
0.9045	377.5
0.906	378.5
0.915	380.5
0.9195	383
0.9225	385
0.9315	388
0.9375	390.5
0.942	392.5
0.9495	395
0.9555	397
0.963	399.5
0.966	401
0.969	402.5
0.9735	404
0.9735	405
0.9735	405
0.9765	406
0.9765	406
0.975	406
0.975	406
0.9735	406
0.975	406
0.975	406
0.972	406
0.975	406
0.9765	406.5
0.9945	411.5
1.005	414.5
1.0095	417
1.014	419.5
1.023	422.5
1.032	425.5
1.047	430.5
1.059	434.5
1.0635	436.5
1.065	438
1.0785	442.5
1.086	445.5
1.086	446.5
1.0875	447
1.0875	447.5
1.092	448
1.095	449
1.0995	451.5
1.1085	453.5
1.122	458
1.128	460.5
1.1355	463.5
1.149	467
1.1535	470
1.161	472.5
1.1715	475.5
1.1745	477.5
1.179	479
1.188	482.5
1.1925	484
1.1955	485
1.2015	487
1.2105	489.5
1.2165	492
1.221	493.5
1.224	495
1.2285	496.5
1.2405	499
1.2555	504
1.254	505.5
1.257	506.5
1.263	508.5
1.2675	509.5
1.2735	511.5
1.2765	512.5
1.281	514
1.284	515
1.2855	516
1.29	517
1.2915	518.5
1.296	519.5
1.299	521
1.3065	522.5
1.3155	525.5
1.32	527
1.329	530
1.335	532.5
1.341	534
1.3425	535.5
1.35	537
1.3575	539.5
1.374	544
1.392	549.5
1.395	552
1.398	553
1.3965	554
1.398	554
1.4025	555
1.416	558
1.425	561
1.4265	562.5
1.4265	563
1.431	564
1.437	566
1.44	567
1.44	567.5
1.4415	568
1.443	568
1.4475	570
1.452	570.5
1.4565	572.5
1.461	573.5
1.47	575.5
1.476	578.5
1.4805	579.5
1.4835	581
1.488	582
1.494	583.5
1.494	584
1.494	585
1.5	586
1.5075	588
1.515	591
1.527	594
1.542	598
1.5465	600
1.5495	601.5
1.554	602.5
1.5585	604
1.566	606.5
1.572	608
1.572	609
1.5885	613.5
1.5975	616
1.599	617.5
1.608	620
1.623	623.5
1.6305	626
1.6425	629
1.6485	631.5
1.6545	633.5
1.6575	635
1.665	636.5
1.677	640
1.68	642.5
1.683	643
1.6905	644.5
1.704	647.5
1.7085	650
1.716	652
1.725	654.5
1.7295	656.5
1.74	659
1.7475	661.5
1.7535	664
1.7595	665.5
1.764	666.5
1.77	668.5
1.785	672
1.785	673
1.788	674.5
1.794	676
1.7955	676.5
1.7985	677
1.806	679
1.806	680
1.8105	681
1.785	679.5
1.7895	678.5
1.8015	680
1.8015	680
1.803	680
1.8105	681
1.8225	683.5
1.851	690
1.869	695
1.893	701
1.9065	706
1.9125	709
1.9155	710.5
1.9185	711.5
1.929	714
1.9305	715
1.929	715.5
1.929	715.5
1.932	716
1.941	717.5
1.9425	718.5
1.947	719.5
1.953	721
1.9605	723
1.9665	724.5
1.9725	726.5
1.98	728.5
1.9905	731
1.995	732.5
1.9965	733.5
2.013	737
2.016	738
2.016	739
2.028	741.5
2.0445	745.5
2.0445	746.5
2.046	747
2.049	748
2.0625	750.5
2.061	751
2.0625	752
2.064	752
2.067	753
2.0775	754.5
2.0925	758
2.0955	760
2.094	760.5
2.1015	761.5
2.106	763
2.112	764.5
2.115	765
2.1165	766
2.121	767
2.127	768.5
2.142	771.5
2.148	774
2.151	775
2.154	775.5
2.157	776.5
2.166	778
2.1735	780
2.1795	781.5
2.184	783
2.196	786
2.2065	788
2.214	790
2.2185	791.5
2.2215	793
2.226	794
2.2305	795
2.241	797.5
2.2485	799
2.2545	801
2.259	802
2.2605	802.5
2.2635	803.5
2.2665	804
2.2755	806
2.2785	806.5
2.28	807.5
2.28	808
2.283	809
2.283	809
2.31	812.5
2.3145	815.5
2.316	816
2.3175	817
2.322	818
2.3265	819
2.337	820.5
2.3415	823
2.352	825
2.364	826.5
2.373	829
2.3745	830
2.3895	833
2.3955	834.5
2.4045	836
2.4315	841.5
2.439	844.5
2.4495	847
2.463	850
2.475	852.5
2.4915	856
2.496	858
2.5035	859.5
2.517	862
2.5455	867
2.5485	869.5
2.553	870.5
2.562	872
2.5785	875.5
2.583	876.5
2.5965	880
2.604	881.5
2.61	882.5
2.6265	885.5
2.637	888
2.6505	890.5
2.655	892
2.658	893
2.6655	894
2.679	896.5
2.6895	898.5
2.712	903
2.7195	904.5
2.7225	906
2.727	906.5
2.7315	907.5
2.739	908.5
2.7465	910.5
2.76	912.5
2.772	914.5
2.7765	916
2.7825	917.5
2.796	920
2.799	920.5
2.8095	922
2.817	924
2.8305	926
2.8365	927.5
2.844	928.5
2.8545	930.5
2.8845	935
2.8905	937
2.892	937.5
2.8995	938.5
2.9025	939.5
2.925	942.5
2.9295	943.5
2.9325	945
2.9355	945.5
2.94	946
2.9415	946.5
2.9415	946.5
2.94	946.5
2.94	946.5
2.9415	946.5
2.943	946.5
2.9415	946.5
2.9385	946.5
2.937	946.5
2.931	946
2.9265	945.5
2.9145	944.5
2.898	943.5
2.8935	942.5
2.8905	942.5
2.886	942
2.88	941.5
2.8635	940
2.8515	939
2.844	938
2.8335	937.5
2.826	936.5
2.817	935.5
2.814	935
2.805	934.5
2.799	933.5
2.7915	932.5
2.7885	932
2.784	932
2.7795	931.5
2.772	930.5
2.7645	930
2.7585	929
2.7495	928
2.7405	927
2.733	926
2.73	925.5
2.7255	925
2.718	924.5
2.7105	923.5
2.7	922.5
2.691	921.5
2.682	920
2.676	919
2.67	919
2.6655	918
2.658	917
2.6505	916.5
2.643	915.5
2.6385	914.5
2.6265	913
2.619	912
2.613	911
2.6055	910
2.5965	909
2.595	908.5
2.592	908
2.586	907.5
2.5755	906
2.5665	904.5
2.5575	903
2.5425	901.5
2.5365	900
2.532	899.5
2.526	898.5
2.5155	897
2.511	896.5
2.5035	895
2.499	894
2.4885	893
2.472	891
2.4675	890
2.4615	888.5
2.4585	888
2.448	886.5
2.4405	885
2.436	884
2.427	883
2.409	880
2.4045	879
2.4045	878.5
2.4	878
2.3925	877
2.388	876
2.376	874.5
2.3655	872
2.3595	871
2.3505	869.5
2.3385	867.5
2.325	865
2.3145	862.5
2.307	861.5
2.2995	860
2.295	859.5
2.289	858.5
2.2815	856.5
2.265	854
2.226	847.5
2.2125	843
2.2065	841.5
2.2005	840
2.1945	838
2.1795	836
2.1735	834
2.1645	832.5
2.16	831
2.154	830
2.1525	829
2.1465	828.5
2.1135	823.5
2.0985	818.5
2.0865	816
2.073	813
2.0595	809.5
2.049	807.5
2.04	804.5
2.028	802.5
2.028	801
2.022	800
2.0145	798
2.013	797.5
1.998	795
1.9965	793.5
1.9965	793
1.995	793
1.992	792.5
1.9845	791.5
1.986	791
1.986	790.5
1.986	790.5
1.9875	790.5
1.9845	790.5
1.986	790.5
1.9845	790.5
1.977	789
1.9665	787
1.9605	785
1.956	784
1.9545	783.5
1.9455	781.5
1.9395	780
1.9275	777.5
1.923	775.5
1.9185	774.5
1.9155	773
1.908	772
1.896	769.5
1.8885	767.5
1.881	765
1.878	764.5
1.8765	763.5
1.872	762.5
1.869	762
1.86	760
1.851	758
1.845	756
1.8405	754.5
1.83	752.5
1.8255	750.5
1.821	750
1.8225	749
1.815	748
1.809	746
1.803	744.5
1.7985	743.5
1.791	741.5
1.785	740
1.779	738
1.767	735.5
1.7655	734
1.755	732
1.746	730
1.74	728
1.7355	727
1.734	726
1.7355	725
1.7235	723.5
1.719	722
1.71	720
1.7055	718.5
1.6995	716.5
1.6935	715
1.692	714.5
1.6935	713.5
1.6875	713
1.6845	712
1.677	710.5
1.674	709.5
1.6635	707
1.653	704
1.65	702.5
1.647	701.5
1.6425	700.5
1.632	698.5
1.6275	696.5
1.62	694.5
1.6065	691.5
1.5945	688
1.5885	685.5
1.5795	682.5
1.5675	680
1.5495	676
1.539	672
1.5315	669
1.524	666.5
1.5225	666
1.521	665.5
1.5195	665
1.5135	663.5
1.5015	660.5
1.5	659
1.4955	657.5
1.491	656
1.4895	655.5
1.488	655
1.4835	653.5
1.4805	653
1.47	650.5
1.4595	647.5
1.455	646
1.4505	644
1.4445	642.5
1.437	640
1.428	637.5
1.425	636.5
1.422	635.5
1.416	634
1.407	631.5
1.3995	629.5
1.398	628
1.3905	626
1.386	624.5
1.3785	622.5
1.3755	620.5
1.368	619.5
1.362	617.5
1.356	615.5
1.3485	614
1.341	611
1.3365	609
1.3275	607
1.323	605.5
1.317	603.5
1.314	602
1.3125	601
1.3095	600
1.3035	598.5
1.296	596.5
1.29	595
1.284	593
1.281	591.5
1.2765	590.5
1.2645	587.5
1.2525	583.5
1.2405	580.5
1.2315	577.5
1.2255	574.5
1.2165	572
1.2135	570.5
1.2075	568.5
1.197	565
1.185	561
1.1775	559
1.173	557.5
1.167	555.5
1.1655	554
1.155	551.5
1.1355	546
1.1295	543.5
1.1235	541
1.1175	539.5
1.116	537.5
1.113	536.5
1.1085	536
1.1025	533.5
1.1025	532.5
1.0995	531.5
1.092	530
1.0845	528
1.0815	527
1.071	523.5
1.0665	521.5
1.056	519.5
1.047	516
1.0395	513
1.029	510
1.023	507
1.014	504
1.0005	500
0.9975	498
0.9945	496.5
0.9885	494.5
0.981	492
0.9735	490
0.966	487.5
0.9615	485.5
0.951	482
0.942	479.5
0.9375	477
0.933	475
0.93	474
0.9255	472.5
0.9225	471
0.9135	468.5
0.909	466.5
0.9015	464
0.8925	461.5
0.885	458
0.8805	455.5
0.8745	453.5
0.873	452.5
0.87	452
0.861	449.5
0.852	446.5
0.8385	442.5
0.837	440.5
0.834	439
0.8295	437.5
0.8235	436
0.8205	434.5
0.807	430
0.798	427
0.792	423.5
0.7845	421
0.7785	419
0.7725	417
0.771	415.5
0.7635	413
0.756	410.5
0.7515	408
0.744	406
0.726	400
0.7245	397.5
0.723	396.5
0.72	395.5
0.7125	393.5
0.708	391
0.705	389.5
0.6945	387.5
0.6945	385.5
0.687	383
0.648	372
0.6465	367
0.6405	364.5
0.636	363
0.633	361.5
0.6285	360
0.6225	357
0.6225	356
0.6165	355
0.615	353.5
0.612	352
0.5985	348.5
0.5925	345
0.5865	343
0.5865	342
0.5775	339.5
0.576	337.5
0.567	334
0.558	331
0.546	326.5
0.5415	323
0.534	320
0.528	317
0.5205	314.5
0.516	312
0.513	310.5
0.4995	306
0.492	302
0.486	299
0.468	292
0.468	290
0.4575	287.5
0.4485	283.5
0.444	280.5
0.4425	278.5
0.438	277.5
0.4335	275
0.429	272.5
0.4185	268.5
0.408	264
0.399	261
0.399	258.5
0.393	256.5
0.39	255.5
0.3825	252.5
0.3765	249
0.375	247
0.372	246.5
0.375	246
0.372	245.5
0.3675	244.5
0.366	243.5
0.357	241
0.354	238.5
0.351	236.5
0.3435	234
0.3405	232
0.3375	229.5
0.333	227.5
0.3285	225
0.3195	222.5
0.315	220.5
0.315	218.5
0.309	217
0.306	215
0.2985	212
0.2955	209.5
0.291	208
0.288	206.5
0.285	204.5
0.2775	202
0.276	200.5
0.276	200
0.273	199
0.27	198.5
0.27	197
0.267	196
0.261	193.5
0.258	192.5
0.2565	191.5
0.2535	189.5
0.246	186.5
0.243	184.5
0.2385	183
0.234	181
0.231	179
0.228	177
0.2265	176
0.2235	175
0.21	171
0.2025	166.5
0.204	165
0.204	164.5
0.2025	164
0.204	164
0.201	163.5
0.1995	163.5
0.195	161
0.1905	158.5
0.186	157
0.183	155.5
0.177	152.5
0.1725	151
0.1725	150
0.1725	149.5
0.171	149
0.171	148
0.165	147
0.162	145
0.156	142.5
0.1515	140
0.144	137
0.132	132
0.1215	126.5
0.1185	124.5
0.114	122.5
0.111	120.5
0.1095	119
0.1065	117.5
0.0975	114.5
0.093	112
0.093	111
0.09	110
0.084	108
0.081	105.5
0.054	94
0.0525	91.5
0.0525	91
0.054	90.5
0.051	89.5
0.048	89
0.0495	88.5
0.0495	88.5
0.045	88
0.0405	85
0.0345	83
0.03	80.5
0.0285	80
0.0225	77.5
0.0045	70.5
0.0015	68
0	66.5
-0.0015	65.5
0	65
-0.0015	65
0	64.5
0	64.5
0	64.5
0	64.5
0	64
0	64
0	64
0	64.5
0	64
0	64
0	64
0	64
0	64
-0.0015	64
0.0015	64
0.0015	64
-0.0015	64
0	64
-0.0015	64
-0.0015	64.5
0	64
0	64
0	64
0	64
0.0015	64
0	64
0	64
0	64
-0.0015	64
0	64
0	64
0	64.5
0	64
0	64
0.0015	64
0	64
0	64
0.0015	64
0	64
0	64
0	64
0	64
0	64
0	64
0	64
0	64
0	64
0	64
0	64
0	64
0	64
0	64
0	64
0	64
0	64.5
0.0015	64
0	64
0	64
0	64
-0.0015	64
0.0015	64
0	64
0	64
0	64
0	64
0	64
0	64
0	64
0.0015	64
0	64
0	64
-0.0015	64
0	64
0.0015	64
0	64
0	64
0	64
0	64
0	64
-0.0015	64
-0.0015	64
0	64
-0.0015	64
0	64
0	64
0	64
0	64
0	64
-0.0015	64
0	64
0	64
-0.0015	64
0	64
0	64
0	64
0	64.5
0	64
0	64
0	64.5
0	64.5
0.0015	64
0	64
0.0015	64
0	64
0	64
0	64
0	64
0	64.5
0	64.5
0	64
0	64
0	64
0	64
0	64
0	64
-0.0015	64
0	64
0.0015	64
0	64
0.0015	64
0	64
0	64
0.0015	64
0	64
0	64
0.0015	64
0	64
-0.0015	64
0	64
0	64
